std_train_score,split4_test_score,param_criterion,param_max_depth,rank_test_score,split2_train_score,std_score_time,split4_train_score,split2_test_score,mean_score_time,mean_fit_time,split3_train_score,split0_train_score,std_test_score,split1_train_score,split0_test_score,mean_test_score,params,std_fit_time,split3_test_score,mean_train_score,split1_test_score
0.03706282449995092,0.503968253968254,entropy,10,1,0.9019607843137255,0.00010461644247031828,0.9479548229548229,0.4511599511599511,0.0019208431243896485,0.04046049118041992,0.8999766573295985,0.8333333333333333,0.03229729966741005,0.8803688141923436,0.5134310134310134,0.5038458316822433,"{'criterion': 'entropy', 'max_depth': 10}",0.003505945977772223,0.5518925518925519,0.8927188824247647,0.4987789987789988
0.0,0.503968253968254,entropy,21,2,1.0,5.738802058801538e-05,1.0,0.4273504273504274,0.001899385452270508,0.041223335266113284,1.0,1.0,0.055905569200318986,1.0,0.5891330891330891,0.5017646528200618,"{'criterion': 'entropy', 'max_depth': 21}",0.0014387732618628825,0.5280830280830281,1.0,0.4603174603174603
0.0,0.503968253968254,entropy,42,2,1.0,8.805629291757419e-05,1.0,0.4273504273504274,0.0019122123718261718,0.04146718978881836,1.0,1.0,0.055905569200318986,1.0,0.5891330891330891,0.5017646528200618,"{'criterion': 'entropy', 'max_depth': 42}",0.0020410113247360242,0.5280830280830281,1.0,0.4603174603174603
0.038453954908703014,0.4523809523809524,gini,10,6,0.892156862745098,8.098823303570714e-05,0.8557692307692308,0.5067155067155067,0.00189971923828125,0.04115185737609863,0.9391923436041083,0.8529411764705883,0.03941819765050346,0.9411764705882353,0.5372405372405372,0.4909439724743154,"{'criterion': 'gini', 'max_depth': 10}",0.0015910775344866988,0.5213675213675213,0.8962472168354522,0.4365079365079365
0.007843137254901933,0.4603174603174603,gini,21,4,1.0,7.265105088496338e-05,1.0,0.4987789987789988,0.001905059814453125,0.049114418029785153,1.0,1.0,0.0387720366101478,0.9803921568627452,0.5293040293040293,0.49888048041082333,"{'criterion': 'gini', 'max_depth': 21}",0.004687659965989536,0.5531135531135531,0.996078431372549,0.4523809523809524
0.0,0.4603174603174603,gini,42,4,1.0,9.242563063623025e-05,1.0,0.4987789987789988,0.0019040107727050781,0.04963555335998535,1.0,1.0,0.0387720366101478,1.0,0.5293040293040293,0.49888048041082333,"{'criterion': 'gini', 'max_depth': 42}",0.005191677318053601,0.5531135531135531,1.0,0.4523809523809524
